name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,car_age,price_per_kilometer
Ford Figo Aspire 1.5 TDCi Titanium,2018,372000,50000,Diesel,Individual,Manual,Fourth & Above Owner,19.41878335651954,1498.0,99.0,5.0,7,19156.709932350477
Maruti Wagon R LXI,2005,65000,90000,Petrol,Individual,Manual,Second Owner,19.41878335651954,998.0,67.1,5.0,20,3347.2745849537123
Hyundai Santro GLS I - Euro II,2007,150000,60000,Petrol,Individual,Manual,Third Owner,19.41878335651954,1248.0,82.0,5.0,18,7724.479811431644
Ford Figo Diesel LXI,2015,300000,140000,Diesel,Individual,Manual,First Owner,19.41878335651954,1399.0,68.05,5.0,10,15448.959622863287
Mahindra Scorpio 2.6 DX,2003,125000,120000,Diesel,Individual,Manual,Third Owner,19.41878335651954,2609.0,116.6,8.0,22,6437.066509526369
Tata Tigor 1.2 Revotron XZ Option,2017,520000,40000,Petrol,Individual,Manual,First Owner,19.41878335651954,1199.0,84.0,5.0,8,26778.1966796297
Maruti Alto 800 LXI,2014,190000,70000,Petrol,Individual,Manual,Third Owner,19.41878335651954,796.0,47.3,5.0,11,9784.341094480082
Datsun RediGO 1.0 S,2018,310000,7000,Petrol,Individual,Manual,First Owner,19.41878335651954,999.0,67.0,5.0,7,15963.924943625398
Toyota Innova 2.5 VX 8 STR BSIV,2012,750000,90000,Diesel,Individual,Manual,First Owner,19.41878335651954,2494.0,102.0,8.0,13,38622.39905715822
Mahindra TUV 300 mHAWK100 T8 AMT,2016,750000,110000,Diesel,Individual,Automatic,First Owner,19.41878335651954,1493.0,100.0,7.0,9,38622.39905715822
Maruti Alto K10 VXI,2019,350000,15000,Petrol,Individual,Manual,First Owner,19.41878335651954,998.0,67.05,5.0,6,18023.786226673834
Maruti Alto 800 VXI,2020,360000,5000,Petrol,Individual,Manual,First Owner,19.41878335651954,796.0,47.3,5.0,5,18538.751547435946
Renault KWID RXE,2017,285000,5000,Petrol,Individual,Manual,First Owner,19.41878335651954,799.0,53.3,5.0,8,14676.511641720122
Maruti Alto 800 LX,2013,160000,70000,Petrol,Individual,Manual,Second Owner,19.41878335651954,796.0,47.3,5.0,12,8239.445132193754
Datsun GO Plus D,2015,229999,60000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1198.0,67.0,7.0,10,11844.150880996443
Maruti Alto LXi,2007,85000,120000,Petrol,Individual,Manual,Third Owner,19.41878335651954,796.0,46.3,5.0,18,4377.205226477931
Datsun RediGO 1.0 S,2018,300000,7000,Petrol,Individual,Manual,First Owner,19.41878335651954,999.0,67.0,5.0,7,15448.959622863287
Mahindra Scorpio 2009-2014 SLE 7S BSIV,2014,675000,120000,Diesel,Individual,Manual,First Owner,19.41878335651954,2179.0,120.0,7.0,11,34760.1591514424
Mahindra Scorpio 2009-2014 SLE 7S BSIII,2014,700000,145241,Diesel,Individual,Manual,First Owner,19.41878335651954,2179.0,120.0,7.0,11,36047.57245334767
Mahindra Scorpio 2.6 Turbo 7 Str,2008,400000,110000,Diesel,Individual,Manual,First Owner,19.41878335651954,2609.0,116.6,8.0,17,20598.612830484384
Renault KWID RXT,2016,254999,30000,Petrol,Individual,Manual,Third Owner,19.41878335651954,799.0,53.3,5.0,9,13131.564182901719
Mahindra Scorpio S10 7 Seater,2015,1050000,80000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2179.0,120.0,7.0,10,54071.358680021505
Maruti Swift Dzire VDI,2013,390000,100000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,74.0,5.0,12,20083.647509722272
Toyota Etios Liva GD,2015,450000,80000,Diesel,Individual,Manual,First Owner,19.41878335651954,1364.0,67.04,5.0,10,23173.43943429493
Toyota Innova Crysta 2.8 GX AT BSIV,2016,1630000,40000,Diesel,Individual,Automatic,Second Owner,19.41878335651954,2755.0,171.5,7.0,9,83939.34728422386
Maruti Vitara Brezza VDi Option,2017,725000,50000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,88.5,5.0,8,37334.98575525294
Tata Safari Storme LX,2013,466000,95500,Diesel,Individual,Manual,Second Owner,19.41878335651954,2179.0,138.1,7.0,12,23997.383947514307
Jeep Compass 1.4 Sport,2019,1520000,10000,Petrol,Individual,Manual,First Owner,19.41878335651954,1368.0,160.0,5.0,6,78274.72875584065
Maruti Alto K10 VXI,2014,229999,53473,Petrol,Individual,Manual,First Owner,19.41878335651954,998.0,67.05,5.0,11,11844.150880996443
Mahindra Bolero 2011-2019 DI NON AC BS III White,2011,250000,100000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2523.0,63.0,9.0,14,12874.133019052739
Mahindra XUV500 W10 2WD,2016,1350000,25000,Diesel,Individual,Manual,First Owner,19.41878335651954,2179.0,140.0,7.0,9,69520.3183028848
Hyundai Santro Xing GLS,2013,220000,80000,Petrol,Individual,Manual,First Owner,19.41878335651954,1086.0,62.1,5.0,12,11329.237056766411
Hyundai Xcent 1.1 CRDi S,2015,360000,120000,Diesel,Individual,Manual,First Owner,19.41878335651954,1120.0,71.0,5.0,10,18538.751547435946
Maruti Alto K10 VXI,2018,350000,40000,Petrol,Individual,Manual,First Owner,19.41878335651954,998.0,67.05,5.0,7,18023.786226673834
Hyundai Verna 1.6 SX CRDi (O),2012,500000,70000,Diesel,Individual,Manual,First Owner,19.41878335651954,1582.0,126.32,5.0,13,25748.266038105477
Chevrolet Beat Diesel LT,2013,145000,90000,Diesel,Individual,Manual,Third Owner,19.41878335651954,936.0,57.6,5.0,12,7466.997151050589
Chevrolet Sail Hatchback 1.2,2014,300000,51000,Petrol,Individual,Manual,First Owner,19.41878335651954,1199.0,82.5,5.0,11,15448.959622863287
Tata Indica Vista Aqua 1.3 Quadrajet (ABS),2010,180000,87000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,82.0,5.0,15,9269.375773717973
Hyundai Accent GLE,2009,180000,87000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1495.0,94.0,5.0,16,9269.375773717973
Mahindra Bolero GLX,2006,200000,120000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,82.0,5.0,19,10299.306415242192
Renault Duster 110PS Diesel RxL,2014,620000,90000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1461.0,108.45,5.0,11,31927.849887250795
Toyota Etios G,2015,360000,110000,Petrol,Individual,Manual,Third Owner,19.41878335651954,1496.0,88.73,5.0,10,18538.751547435946
Hyundai Santro Xing GLS,2010,245000,86000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1086.0,62.1,5.0,15,12616.650358671684
Maruti Swift VDI BSIV,2009,370000,120000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,82.0,5.0,16,19053.716868198055
Ford Ikon 1.6 Really Sport,2003,130000,80000,Petrol,Individual,Manual,Third Owner,19.41878335651954,1597.0,92.0,5.0,22,6694.549169907425
Maruti Esteem LX - BSIII,1999,70000,65000,Petrol,Individual,Manual,Fourth & Above Owner,19.41878335651954,1298.0,85.0,5.0,26,3604.757245334767
Maruti Esteem LX - BSIII,1999,70000,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.41878335651954,1298.0,85.0,5.0,26,3604.757245334767
Ford Fiesta 1.5 TDCi Titanium,2014,650000,140000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1498.0,89.75,5.0,11,33472.745849537125
Maruti Swift VXI,2019,610000,18000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,81.8,5.0,6,31412.884566488683
Maruti Alto K10 VXI,2015,300000,24000,Petrol,Individual,Manual,First Owner,19.41878335651954,998.0,67.05,5.0,10,15448.959622863287
Hyundai Grand i10 CRDi Magna,2014,425000,60000,Diesel,Individual,Manual,First Owner,19.41878335651954,1120.0,70.0,5.0,11,21886.026132389656
Hyundai Verna 1.6 SX CRDi (O),2012,450000,150000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1582.0,126.32,5.0,13,23173.43943429493
Hyundai Verna 1.6 CRDI,2011,450000,108000,Diesel,Individual,Manual,First Owner,19.41878335651954,1582.0,126.3,5.0,14,23173.43943429493
Hyundai i10 Sportz AT,2011,340000,60000,Petrol,Individual,Automatic,Third Owner,19.41878335651954,1197.0,78.9,5.0,14,17508.820905911725
Maruti Ertiga LDI Option,2013,650000,90000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,88.76,7.0,12,33472.745849537125
Tata Indigo CS LS (TDI) BS III,2009,160000,70000,Diesel,Individual,Manual,First Owner,19.41878335651954,1396.0,69.0,5.0,16,8239.445132193754
Tata Indica Vista TDI LS,2014,250000,120000,Diesel,Individual,Manual,First Owner,19.41878335651954,1405.0,70.0,5.0,11,12874.133019052739
Chevrolet Beat Diesel LT,2012,225000,100000,Diesel,Individual,Manual,Third Owner,19.41878335651954,936.0,57.6,5.0,13,11586.719717147465
Tata Indica V2 2001-2011 DLS BSIII,2007,55000,75958,Diesel,Individual,Manual,Second Owner,19.41878335651954,1396.0,52.8,5.0,18,2832.309264191603
Maruti 800 AC,1996,42000,70000,Petrol,Individual,Manual,Third Owner,19.41878335651954,796.0,37.0,4.0,29,2162.85434720086
Tata Indica Vista Aqua 1.3 Quadrajet (ABS),2012,250000,100000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,82.0,5.0,13,12874.133019052739
Hyundai Tucson CRDi,2006,282000,128000,Diesel,Individual,Manual,Fourth & Above Owner,19.41878335651954,1991.0,112.0,7.0,19,14522.02204549149
Tata Indica V2 DLS TC,2007,80000,110000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1405.0,62.0,5.0,18,4119.722566096877
Maruti Swift Dzire VXI,2016,500000,40000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,83.14,5.0,9,25748.266038105477
Ford Figo Aspire 1.5 TDCi Ambiente,2016,500000,70000,Diesel,Individual,Manual,First Owner,19.41878335651954,1498.0,99.0,5.0,9,25748.266038105477
Maruti Swift VDI,2011,400000,60000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,74.0,5.0,14,20598.612830484384
Mahindra Bolero 2011-2019 SLX,2013,550000,90000,Diesel,Individual,Manual,First Owner,19.41878335651954,2523.0,62.1,7.0,12,28323.092641916028
Tata New Safari Dicor LX 4X2 BS IV,2007,200000,70000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2179.0,138.1,7.0,18,10299.306415242192
Hyundai i10 Sportz,2012,280000,65000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,78.9,5.0,13,14419.028981339068
Maruti Swift Dzire VDI,2014,580000,88000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,74.0,5.0,11,29867.988604202357
Tata Manza Aura (ABS) Quadrajet,2009,100000,80000,Diesel,Individual,Manual,Third Owner,19.41878335651954,1248.0,90.0,5.0,16,5149.653207621096
Mahindra Scorpio EX,2014,550000,60000,Diesel,Individual,Manual,First Owner,19.41878335651954,2523.0,75.0,8.0,11,28323.092641916028
Mahindra TUV 300 T4 Plus,2017,700000,38000,Diesel,Individual,Manual,First Owner,19.41878335651954,1493.0,100.0,7.0,8,36047.57245334767
Tata Manza Aqua Safire,2010,150000,80000,Petrol,Individual,Manual,Third Owner,19.41878335651954,1368.0,90.0,5.0,15,7724.479811431644
Hyundai EON Magna Plus,2014,190000,60000,Petrol,Individual,Manual,Second Owner,19.41878335651954,814.0,55.2,5.0,11,9784.341094480082
Mahindra Bolero 2011-2019 SLE,2013,500000,110000,Diesel,Individual,Manual,First Owner,19.41878335651954,2523.0,62.1,7.0,12,25748.266038105477
Maruti Swift VDI BSIV,2017,640000,110000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,74.0,5.0,8,32957.780528775016
Skoda Fabia 1.2L Diesel Elegance,2011,340000,145000,Diesel,Individual,Manual,First Owner,19.41878335651954,1199.0,75.0,5.0,14,17508.820905911725
Hyundai Elite i20 Asta Option Diesel,2019,811000,43000,Diesel,Individual,Manual,First Owner,19.41878335651954,1396.0,88.76,5.0,6,41763.68751380709
Maruti Ritz LDi,2016,409999,120000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,73.94,5.0,9,21113.526654714417
Maruti Swift Lxi BSIII,2007,220000,136000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1298.0,88.2,5.0,18,11329.237056766411
Tata Indica V2 DLS BSIII,2013,170000,120000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1405.0,48.21,5.0,12,8754.410452955863
Hyundai Elite i20 Petrol Asta Option,2018,700000,25000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,81.86,5.0,7,36047.57245334767
Mahindra Scorpio S10 4WD,2015,950000,80000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2179.0,120.0,7.0,10,48921.70547240041
Hyundai Accent GLS 1.6 ABS,2003,80000,40000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1599.0,94.0,5.0,22,4119.722566096877
Maruti Swift Dzire VDI,2014,420000,120000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,74.0,5.0,11,21628.5434720086
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,899000,35000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,88.5,5.0,7,46295.38233651365
Datsun GO T Petrol,2019,459999,35000,Petrol,Individual,Manual,First Owner,19.41878335651954,1198.0,67.0,5.0,6,23688.353258524963
Hyundai Verna CRDi SX ABS,2008,150000,120000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1493.0,110.0,5.0,17,7724.479811431644
Renault KWID 1.0 RXT Optional,2017,350000,25000,Petrol,Individual,Manual,First Owner,19.41878335651954,999.0,67.0,5.0,8,18023.786226673834
Toyota Etios GD,2015,509999,100000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1364.0,67.05,5.0,10,26263.179862335513
Mahindra Bolero 2011-2019 Plus Non AC,2013,500000,120000,Diesel,Individual,Manual,Third Owner,19.41878335651954,2523.0,62.1,9.0,12,25748.266038105477
Tata Zest Revotron 1.2 XT,2017,370000,35000,Petrol,Individual,Manual,First Owner,19.41878335651954,1193.0,88.7,5.0,8,19053.716868198055
Maruti Alto K10 2010-2014 VXI,2013,240000,44000,Petrol,Individual,Manual,Second Owner,19.41878335651954,998.0,67.1,5.0,12,12359.16769829063
Hyundai i20 Asta 1.4 CRDi,2015,530000,100000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1396.0,88.73,5.0,10,27293.162000391807
Mahindra Scorpio S10 7 Seater,2015,1000000,133000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2179.0,120.0,7.0,10,51496.532076210955
Toyota Innova Crysta 2.4 VX MT BSIV,2018,1600000,35000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2393.0,147.8,7.0,7,82394.45132193754
Hyundai i10 Sportz,2014,350000,64000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,78.9,5.0,11,18023.786226673834
Mahindra XUV500 AT W10 FWD,2015,1100000,70000,Diesel,Individual,Automatic,First Owner,19.41878335651954,2179.0,140.0,7.0,10,56646.185283832056
Hyundai i20 1.2 Magna,2011,220000,70000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,80.0,5.0,14,11329.237056766411
Hyundai Grand i10 Sportz,2015,350000,100000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,82.0,5.0,10,18023.786226673834
Maruti Swift LDI,2013,370000,90000,Diesel,Individual,Manual,Second Owner,19.41878335651954,1248.0,74.0,5.0,12,19053.716868198055
Maruti Swift Dzire VXi,2014,220000,50000,Petrol,Individual,Manual,First Owner,19.41878335651954,1298.0,85.8,5.0,11,11329.237056766411
Mahindra KUV 100 mFALCON D75 K4,2017,400000,50000,Diesel,Individual,Manual,First Owner,19.41878335651954,1198.0,77.0,6.0,8,20598.612830484384
Ford EcoSport 1.5 Petrol Ambiente BSIV,2017,570000,31596,Petrol,Dealer,Manual,First Owner,19.41878335651954,1497.0,121.36,5.0,8,29353.023283440245
Mahindra XUV500 W6 2WD,2013,650000,85710,Diesel,Dealer,Manual,First Owner,19.41878335651954,2179.0,140.0,7.0,12,33472.745849537125
Toyota Fortuner 3.0 Diesel,2012,1680000,129627,Diesel,Dealer,Manual,First Owner,19.41878335651954,2982.0,171.0,7.0,13,86514.1738880344
Datsun RediGO T Option,2018,250000,10000,Petrol,Individual,Manual,First Owner,19.41878335651954,799.0,53.64,5.0,7,12874.133019052739
Hyundai i10 Sportz,2014,320000,15000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,78.9,5.0,11,16478.890264387508
Maruti Wagon R AMT VXI,2017,440000,35000,Petrol,Individual,Automatic,First Owner,19.41878335651954,998.0,67.0,5.0,8,22658.474113532822
Hyundai i20 Sportz 1.2,2013,315000,49000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1197.0,82.85,5.0,12,16221.407604006452
Hyundai Santro Xing ABS,2007,100000,70000,Petrol,Individual,Manual,Third Owner,19.41878335651954,1248.0,82.0,5.0,18,5149.653207621096
Tata Manza Aura Quadrajet,2010,202999,158000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,90.0,5.0,15,10453.744514938748
Hyundai EON Era,2012,179000,30000,Petrol,Individual,Manual,Second Owner,19.41878335651954,814.0,55.2,5.0,13,9217.879241641762
Hyundai i10 Magna 1.2 iTech SE,2008,140000,60000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1197.0,78.9,5.0,17,7209.514490669534
Maruti Zen Estilo 1.1 LXI BSIII,2008,150000,40000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1061.0,64.0,5.0,17,7724.479811431644
Mahindra Bolero SLX,2011,440000,60000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2523.0,63.0,7.0,14,22658.474113532822
Ford Figo Diesel EXI,2011,250000,55130,Diesel,Dealer,Manual,Second Owner,19.41878335651954,1399.0,68.0,5.0,14,12874.133019052739
Maruti Wagon R VXI BS IV,2014,330000,22000,Petrol,Individual,Manual,First Owner,19.41878335651954,998.0,67.04,5.0,11,16993.855585149617
Ford Figo Petrol ZXI,2010,250000,48000,Petrol,Individual,Manual,First Owner,19.41878335651954,1196.0,70.0,5.0,15,12874.133019052739
Hyundai i20 Magna,2012,335000,45000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,82.85,5.0,13,17251.33824553067
Mahindra XUV500 W4,2016,1025000,22522,Diesel,Dealer,Manual,First Owner,19.41878335651954,2179.0,140.0,7.0,9,52783.94537811623
Hyundai i20 1.2 Magna,2012,320000,51856,Petrol,Dealer,Manual,Third Owner,19.41878335651954,1197.0,80.0,5.0,13,16478.890264387508
Maruti Ciaz RS ZXi Plus,2015,550000,29434,Petrol,Individual,Manual,First Owner,19.41878335651954,1373.0,91.1,5.0,10,28323.092641916028
Honda WR-V i-DTEC VX,2018,800000,25000,Diesel,Individual,Manual,First Owner,19.41878335651954,1498.0,98.6,5.0,7,41197.22566096877
Tata Tiago 1.2 Revotron XZ,2017,380000,28000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1199.0,84.0,5.0,8,19568.682188960163
Renault Duster 85PS Diesel RxL Optional,2013,400000,44500,Diesel,Individual,Manual,Second Owner,19.41878335651954,1461.0,83.8,5.0,12,20598.612830484384
Maruti Wagon R VXI BS IV,2016,375000,34500,Petrol,Individual,Manual,First Owner,19.41878335651954,998.0,67.04,5.0,9,19311.19952857911
Honda City i-VTEC CVT ZX,2017,1100000,20000,Petrol,Individual,Automatic,First Owner,19.41878335651954,1497.0,117.6,5.0,8,56646.185283832056
Hyundai i20 1.2 Spotz,2018,650000,15000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,81.83,5.0,7,33472.745849537125
Nissan Micra XV CVT,2014,361000,26000,Petrol,Individual,Automatic,First Owner,19.41878335651954,1198.0,76.0,5.0,11,18590.248079512156
Hyundai EON D Lite Plus,2012,140000,20000,Petrol,Individual,Manual,First Owner,19.41878335651954,814.0,55.2,5.0,13,7209.514490669534
Hyundai Xcent 1.2 VTVT S,2019,550000,3000,Petrol,Individual,Manual,First Owner,19.41878335651954,1197.0,81.86,5.0,6,28323.092641916028
Honda Amaze VX Petrol BSIV,2019,670000,20000,Petrol,Individual,Manual,First Owner,19.41878335651954,1199.0,88.76,5.0,6,34502.67649106134
Maruti Vitara Brezza ZDi Plus,2017,880000,25000,Diesel,Individual,Manual,First Owner,19.41878335651954,1248.0,88.5,5.0,8,45316.948227065644
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,950000,35000,Diesel,Individual,Manual,First Owner,19.41878335651954,1498.0,98.96,5.0,7,48921.70547240041
Chevrolet Cruze LTZ,2010,300000,60000,Diesel,Individual,Manual,First Owner,19.41878335651954,1991.0,147.9,5.0,15,15448.959622863287
Honda City i-VTEC CVT VX,2017,1150000,6825,Petrol,Individual,Automatic,First Owner,19.41878335651954,1497.0,117.6,5.0,8,59221.0118876426
Chevrolet Cruze LTZ AT,2015,450000,155000,Diesel,Individual,Automatic,First Owner,19.41878335651954,1998.0,163.7,5.0,10,23173.43943429493
Maruti Eeco CNG 5 Seater AC BSIV,2018,375000,50000,CNG,Individual,Manual,First Owner,19.41878335651954,1196.0,61.7,5.0,7,19311.19952857911
Maruti Ertiga BSIV VXI,2016,600000,13500,Petrol,Individual,Manual,First Owner,19.41878335651954,1373.0,91.1,7.0,9,30897.919245726574
Toyota Innova 2.5 V Diesel 8-seater,2008,700000,260000,Diesel,Individual,Manual,First Owner,19.41878335651954,2494.0,102.0,8.0,17,36047.57245334767
Hyundai Xcent 1.2 CRDi S,2018,600000,65000,Diesel,Individual,Manual,First Owner,19.41878335651954,1186.0,73.97,5.0,7,30897.919245726574
Mahindra Xylo H9,2014,630000,95000,Diesel,Individual,Manual,Second Owner,19.41878335651954,2179.0,118.3,8.0,11,32442.815208012904
Maruti Ciaz ZXi,2016,590000,40000,Petrol,Individual,Manual,Second Owner,19.41878335651954,1373.0,91.1,5.0,9,30382.953924964466
Hyundai Santro Era,2019,420000,30000,Petrol,Individual,Manual,First Owner,19.41878335651954,1086.0,68.0,5.0,6,21628.5434720086
